cnt_idx	ref_token	ref_kind	source_column	line_no
CNT-IDX-0006310	mugi	OTHER	p028-c01	26
CNT-IDX-0006311	15	NUM	p028-c01	27
CNT-IDX-0006311	57	NUM	p028-c01	27
CNT-IDX-0006311	mugi	OTHER	p028-c01	27
CNT-IDX-0006312	42	NUM	p028-c01	28
CNT-IDX-0006312	98	NUM	p028-c01	28
CNT-IDX-0006312	mugi:	OTHER	p028-c01	28
CNT-IDX-0006313	42	NUM	p028-c01	29
CNT-IDX-0006313	97	NUM	p028-c01	29
CNT-IDX-0006313	mule:	OTHER	p028-c01	29
CNT-IDX-0006314	42	NUM	p028-c01	30
CNT-IDX-0006314	95	NUM	p028-c01	30
CNT-IDX-0006314	mule	OTHER	p028-c01	30
CNT-IDX-0006315	42	NUM	p028-c01	31
CNT-IDX-0006315	96	NUM	p028-c01	31
CNT-IDX-0006315	mule!	OTHER	p028-c01	31
CNT-IDX-0006316	42	NUM	p028-c01	32
CNT-IDX-0006316	94	NUM	p028-c01	32
CNT-IDX-0006316	mulg	OTHER	p028-c01	32
CNT-IDX-0006317	73	NUM	p028-c01	33
CNT-IDX-0006317	22	NUM	p028-c01	33
CNT-IDX-0006317	mulie	OTHER	p028-c01	33
CNT-IDX-0006318	73	NUM	p028-c01	34
CNT-IDX-0006318	24	NUM	p028-c01	34
CNT-IDX-0006318	mulie	OTHER	p028-c01	34
CNT-IDX-0006319	73	NUM	p028-c01	35
CNT-IDX-0006319	19	NUM	p028-c01	35
CNT-IDX-0006319	mulie	OTHER	p028-c01	35
CNT-IDX-0006320	73	NUM	p028-c01	36
CNT-IDX-0006320	23	NUM	p028-c01	36
CNT-IDX-0006320	mulic	OTHER	p028-c01	36
CNT-IDX-0006321	114	NUM	p028-c01	38
CNT-IDX-0006321	60	NUM	p028-c01	38
CNT-IDX-0006321	mulsi	OTHER	p028-c01	38
CNT-IDX-0006322	51	NUM	p028-c01	39
CNT-IDX-0006322	34	NUM	p028-c01	39
CNT-IDX-0006322	iulsi	OTHER	p028-c01	39
CNT-IDX-0006323	94	NUM	p028-c01	40
CNT-IDX-0006323	51	NUM	p028-c01	40
CNT-IDX-0006323	^	MARK	p028-c01	40
CNT-IDX-0006323	muls	OTHER	p028-c01	40
CNT-IDX-0006324	55	NUM	p028-c01	41
CNT-IDX-0006324	44	NUM	p028-c01	41
CNT-IDX-0006324	multe	OTHER	p028-c01	41
CNT-IDX-0006325	55	NUM	p028-c01	42
CNT-IDX-0006325	45	NUM	p028-c01	42
CNT-IDX-0006325	°	MARK	p028-c01	42
CNT-IDX-0006325	;	SEP	p028-c01	42
CNT-IDX-0006325	119	NUM	p028-c01	42
CNT-IDX-0006325	mult:	OTHER	p028-c01	42
CNT-IDX-0006325	66	NUM	p028-c01	42
CNT-IDX-0006325	multe	OTHER	p028-c01	42
CNT-IDX-0006326	55,45	NUMPAIR	p028-c01	45
CNT-IDX-0006326	;	SEP	p028-c01	45
CNT-IDX-0006326	119,65	NUMPAIR	p028-c01	45
CNT-IDX-0006326	multi	OTHER	p028-c01	45
CNT-IDX-0006327	107	NUM	p028-c01	46
CNT-IDX-0006327	10	NUM	p028-c01	46
CNT-IDX-0006327	mult	OTHER	p028-c01	46
CNT-IDX-0006328	93	NUM	p028-c01	47
CNT-IDX-0006328	54	NUM	p028-c01	47
CNT-IDX-0006328	multi	OTHER	p028-c01	47
CNT-IDX-0006329	53	NUM	p028-c01	48
CNT-IDX-0006329	64	NUM	p028-c01	48
CNT-IDX-0006329	multi	OTHER	p028-c01	48
CNT-IDX-0006330	55	NUM	p028-c01	49
CNT-IDX-0006330	65	NUM	p028-c01	49
CNT-IDX-0006330	multi	OTHER	p028-c01	49
CNT-IDX-0006331	53	NUM	p028-c01	50
CNT-IDX-0006331	63	NUM	p028-c01	50
CNT-IDX-0006331	multi	OTHER	p028-c01	50
CNT-IDX-0006332	53	NUM	p028-c01	51
CNT-IDX-0006332	61	NUM	p028-c01	51
CNT-IDX-0006332	multi	OTHER	p028-c01	51
CNT-IDX-0006333	53	NUM	p028-c01	52
CNT-IDX-0006333	60?	OTHER	p028-c01	52
CNT-IDX-0006333	multi	OTHER	p028-c01	52
CNT-IDX-0006334	114	NUM	p028-c01	53
CNT-IDX-0006334	43	NUM	p028-c01	53
CNT-IDX-0006334	mult	OTHER	p028-c01	53
CNT-IDX-0006335	107	NUM	p028-c01	54
CNT-IDX-0006335	16	NUM	p028-c01	54
CNT-IDX-0006335	multi	OTHER	p028-c01	54
CNT-IDX-0006336	107	NUM	p028-c01	55
CNT-IDX-0006336	53	NUM	p028-c01	55
CNT-IDX-0006336	multi	OTHER	p028-c01	55
CNT-IDX-0006337	101	NUM	p028-c01	56
CNT-IDX-0006337	2	NUM	p028-c01	56
CNT-IDX-0006337	malt	OTHER	p028-c01	56
CNT-IDX-0006338	91	NUM	p028-c01	57
CNT-IDX-0006338	28	NUM	p028-c01	57
CNT-IDX-0006338	mult	OTHER	p028-c01	57
CNT-IDX-0006339	42	NUM	p028-c01	59
CNT-IDX-0006339	55	NUM	p028-c01	59
CNT-IDX-0006339	mult	OTHER	p028-c01	59
CNT-IDX-0006340	47	NUM	p028-c01	60
CNT-IDX-0006340	4	NUM	p028-c01	60
CNT-IDX-0006340	mult	OTHER	p028-c01	60
CNT-IDX-0006341	58	NUM	p028-c01	61
CNT-IDX-0006341	76	NUM	p028-c01	61
CNT-IDX-0006341	mult	OTHER	p028-c01	61
CNT-IDX-0006342	42	NUM	p028-c01	62
CNT-IDX-0006342	56	NUM	p028-c01	62
CNT-IDX-0006342	mult	OTHER	p028-c01	62
CNT-IDX-0006343	42	NUM	p028-c01	63
CNT-IDX-0006343	57	NUM	p028-c01	63
CNT-IDX-0006343	mulx	OTHER	p028-c01	63
CNT-IDX-0006344	42	NUM	p028-c01	64
CNT-IDX-0006344	58	NUM	p028-c01	64
CNT-IDX-0006344	mum	OTHER	p028-c01	64
CNT-IDX-0006345	63	NUM	p028-c01	66
CNT-IDX-0006345	£9	OTHER	p028-c01	66
CNT-IDX-0006345	Mt	OTHER	p028-c01	66
CNT-IDX-0006346	42	NUM	p028-c01	67
CNT-IDX-0006346	54	NUM	p028-c01	67
CNT-IDX-0006346	mun	OTHER	p028-c01	67
CNT-IDX-0006347	105	NUM	p028-c01	68
CNT-IDX-0006347	20?	OTHER	p028-c01	68
CNT-IDX-0006347	muni	OTHER	p028-c01	68
CNT-IDX-0006348	63	NUM	p028-c01	69
CNT-IDX-0006348	50	NUM	p028-c01	69
CNT-IDX-0006348	mun	OTHER	p028-c01	69
CNT-IDX-0006349	112	NUM	p028-c01	70
CNT-IDX-0006349	27	NUM	p028-c01	70
CNT-IDX-0006349	mun	OTHER	p028-c01	70
CNT-IDX-0006350	112	NUM	p028-c01	71
CNT-IDX-0006350	28	NUM	p028-c01	71
CNT-IDX-0006350	muni	OTHER	p028-c01	71
CNT-IDX-0006351	112	NUM	p028-c01	72
CNT-IDX-0006351	26	NUM	p028-c01	72
CNT-IDX-0006351	!	OTHER	p028-c01	72
CNT-IDX-0006351	nnn	OTHER	p028-c01	72
CNT-IDX-0006352	94	NUM	p028-c01	73
CNT-IDX-0006352	53	NUM	p028-c01	73
CNT-IDX-0006352	“mn	OTHER	p028-c01	73
CNT-IDX-0006353	62	NUM	p028-c01	75
CNT-IDX-0006353	12	NUM	p028-c01	75
CNT-IDX-0006353	mnn	OTHER	p028-c01	75
CNT-IDX-0006354	42	NUM	p028-c01	76
CNT-IDX-0006354	53	NUM	p028-c01	76
CNT-IDX-0006354	mun	OTHER	p028-c01	76
CNT-IDX-0006354	58	NUM	p028-c01	76
CNT-IDX-0006354	43	NUM	p028-c01	76
CNT-IDX-0006354	munitus	OTHER	p028-c01	76
CNT-IDX-0006355	94	NUM	p028-c02	2
CNT-IDX-0006355	51	NUM	p028-c02	2
CNT-IDX-0006355	inunus	OTHER	p028-c02	2
CNT-IDX-0006355	4	NUM	p028-c02	2
CNT-IDX-0006356	94	NUM	p028-c02	3
CNT-IDX-0006356	52	NUM	p028-c02	3
CNT-IDX-0006356	munuscul	OTHER	p028-c02	3
CNT-IDX-0006357	58	NUM	p028-c02	4
CNT-IDX-0006357	45	NUM	p028-c02	4
CNT-IDX-0006357	murals	OTHER	p028-c02	4
CNT-IDX-0006358	58	NUM	p028-c02	5
CNT-IDX-0006358	46	NUM	p028-c02	5
CNT-IDX-0006358	murena	OTHER	p028-c02	5
CNT-IDX-0006359	119	NUM	p028-c02	6
CNT-IDX-0006359	55	NUM	p028-c02	6
CNT-IDX-0006359	murmor	OTHER	p028-c02	6
CNT-IDX-0006360	58	NUM	p028-c02	7
CNT-IDX-0006360	44	NUM	p028-c02	7
CNT-IDX-0006360	murmura	OTHER	p028-c02	7
CNT-IDX-0006361	17	NUM	p028-c02	8
CNT-IDX-0006361	69	NUM	p028-c02	8
CNT-IDX-0006361	;	SEP	p028-c02	8
CNT-IDX-0006361	105	NUM	p028-c02	8
CNT-IDX-0006361	20	NUM	p028-c02	8
CNT-IDX-0006361	murun)	OTHER	p028-c02	8
CNT-IDX-0006361	1	NUM	p028-c02	8
CNT-IDX-0006362	86	NUM	p028-c02	9
CNT-IDX-0006362	96	NUM	p028-c02	9
CNT-IDX-0006362	mus	OTHER	p028-c02	9
CNT-IDX-0006362	17	NUM	p028-c02	9
CNT-IDX-0006362	17	NUM	p028-c02	9
CNT-IDX-0006362	65	NUM	p028-c02	9
CNT-IDX-0006362	;	SEP	p028-c02	9
CNT-IDX-0006362	42	NUM	p028-c02	9
CNT-IDX-0006362	52	NUM	p028-c02	9
CNT-IDX-0006362	Musa	OTHER	p028-c02	9
CNT-IDX-0006362	11	NUM	p028-c02	9
CNT-IDX-0006363	113	NUM	p028-c02	11
CNT-IDX-0006363	86	NUM	p028-c02	11
CNT-IDX-0006363	musca	OTHER	p028-c02	11
CNT-IDX-0006363	1!	OTHER	p028-c02	11
CNT-IDX-0006364	31	NUM	p028-c02	12
CNT-IDX-0006364	71"	OTHER	p028-c02	12
CNT-IDX-0006364	mnscipul	OTHER	p028-c02	12
CNT-IDX-0006364	19	NUM	p028-c02	12
CNT-IDX-0006364	38	NUM	p028-c02	12
CNT-IDX-0006364	musivum	OTHER	p028-c02	12
CNT-IDX-0006365	119	NUM	p028-c02	16
CNT-IDX-0006365	87	NUM	p028-c02	16
CNT-IDX-0006365	;	SEP	p028-c02	16
CNT-IDX-0006365	125	NUM	p028-c02	16
CNT-IDX-0006365	51	NUM	p028-c02	16
CNT-IDX-0006365	;	SEP	p028-c02	16
CNT-IDX-0006365	mustaceu	OTHER	p028-c02	16
CNT-IDX-0006365	1	NUM	p028-c02	16
CNT-IDX-0006365	57	NUM	p028-c02	16
CNT-IDX-0006365	mustela	OTHER	p028-c02	16
CNT-IDX-0006366	4	NUM	p028-c02	18
CNT-IDX-0006366	23	NUM	p028-c02	18
CNT-IDX-0006366	°	MARK	p028-c02	18
CNT-IDX-0006366	;	SEP	p028-c02	18
CNT-IDX-0006366	119	NUM	p028-c02	18
CNT-IDX-0006366	86	NUM	p028-c02	18
CNT-IDX-0006366	;	SEP	p028-c02	18
CNT-IDX-0006366	mustum	OTHER	p028-c02	18
CNT-IDX-0006366	1	NUM	p028-c02	18
CNT-IDX-0006366	47	NUM	p028-c02	18
CNT-IDX-0006366	;	SEP	p028-c02	18
CNT-IDX-0006366	125	NUM	p028-c02	18
CNT-IDX-0006366	50	NUM	p028-c02	18
CNT-IDX-0006366	;	SEP	p028-c02	18
CNT-IDX-0006366	131	NUM	p028-c02	18
CNT-IDX-0006366	56	NUM	p028-c02	18
CNT-IDX-0006366	mutabilis	OTHER	p028-c02	18
CNT-IDX-0006366	7	NUM	p028-c02	18
CNT-IDX-0006366	66	NUM	p028-c02	18
CNT-IDX-0006366	mntat	OTHER	p028-c02	18
CNT-IDX-0006366	3:	OTHER	p028-c02	18
CNT-IDX-0006367	117	NUM	p028-c02	21
CNT-IDX-0006367	18	NUM	p028-c02	21
CNT-IDX-0006367	mutilus	OTHER	p028-c02	21
CNT-IDX-0006368	117	NUM	p028-c02	22
CNT-IDX-0006368	19	NUM	p028-c02	22
CNT-IDX-0006368	Mutina	OTHER	p028-c02	22
CNT-IDX-0006368	€	OTHER	p028-c02	22
CNT-IDX-0006369	117	NUM	p028-c02	24
CNT-IDX-0006369	£5	OTHER	p028-c02	24
CNT-IDX-0006369	mutus	OTHER	p028-c02	24
CNT-IDX-0006369	8	NUM	p028-c02	24
CNT-IDX-0006370	112	NUM	p028-c02	25
CNT-IDX-0006370	100	NUM	p028-c02	25
CNT-IDX-0006370	Mygdoni:	OTHER	p028-c02	25
CNT-IDX-0006371	05	NUM	p028-c02	27
CNT-IDX-0006371	22	NUM	p028-c02	27
CNT-IDX-0006371	myracop	OTHER	p028-c02	27
CNT-IDX-0006372	96	NUM	p028-c02	28
CNT-IDX-0006372	44	NUM	p028-c02	28
CNT-IDX-0006372	myrothec	OTHER	p028-c02	28
CNT-IDX-0006373	96	NUM	p028-c02	29
CNT-IDX-0006373	42	NUM	p028-c02	29
CNT-IDX-0006373	myrrha	OTHER	p028-c02	29
CNT-IDX-0006373	§	OTHER	p028-c02	29
CNT-IDX-0006374	96	NUM	p028-c02	30
CNT-IDX-0006374	47	NUM	p028-c02	30
CNT-IDX-0006374	myrta	OTHER	p028-c02	30
CNT-IDX-0006374	1(	OTHER	p028-c02	30
CNT-IDX-0006375	96	NUM	p028-c02	31
CNT-IDX-0006375	45	NUM	p028-c02	31
CNT-IDX-0006375	myrtaciu	OTHER	p028-c02	31
CNT-IDX-0006376	34	NUM	p028-c02	32
CNT-IDX-0006376	21	NUM	p028-c02	32
CNT-IDX-0006376	myrteum	OTHER	p028-c02	32
CNT-IDX-0006377	34,19	NUMPAIR	p028-c02	33
CNT-IDX-0006377	mysteriw	OTHER	p028-c02	33
CNT-IDX-0006378	34	NUM	p028-c02	34
CNT-IDX-0006378	20	NUM	p028-c02	34
CNT-IDX-0006378	mystica	OTHER	p028-c02	34
CNT-IDX-0006378	112	NUM	p028-c02	34
CNT-IDX-0006378	88	NUM	p028-c02	34
CNT-IDX-0006379	115,1	NUMPAIR	p028-c02	36
CNT-IDX-0006380	06	NUM	p028-c02	37
CNT-IDX-0006380	46	NUM	p028-c02	37
CNT-IDX-0006381	96	NUM	p028-c02	38
CNT-IDX-0006381	43	NUM	p028-c02	38
CNT-IDX-0006381	na.	OTHER	p028-c02	38
CNT-IDX-0006381	17	NUM	p028-c02	38
CNT-IDX-0006381	7	NUM	p028-c02	38
CNT-IDX-0006382	98,93	NUMPAIR	p028-c02	39
CNT-IDX-0006382	Nabdalpl	OTHER	p028-c02	39
CNT-IDX-0006382	24	NUM	p028-c02	39
CNT-IDX-0006382	97	NUM	p028-c02	39
CNT-IDX-0006382	117	NUM	p028-c02	39
CNT-IDX-0006382	5	NUM	p028-c02	39
CNT-IDX-0006383	98	NUM	p028-c02	43
CNT-IDX-0006383	45	NUM	p028-c02	43
CNT-IDX-0006383	124,1	NUMPAIR	p028-c02	43
CNT-IDX-0006384	71	NUM	p028-c02	44
CNT-IDX-0006384	88	NUM	p028-c02	44
CNT-IDX-0006384	1	NUM	p028-c02	44
CNT-IDX-0006384	;	SEP	p028-c02	44
CNT-IDX-0006384	13	NUM	p028-c02	44
CNT-IDX-0006385	67	NUM	p028-c02	45
CNT-IDX-0006385	43!	OTHER	p028-c02	45
CNT-IDX-0006385	Nabueho:	OTHER	p028-c02	45
CNT-IDX-0006386	65	NUM	p028-c02	46
CNT-IDX-0006386	48	NUM	p028-c02	46
CNT-IDX-0006386	Nachor	OTHER	p028-c02	46
CNT-IDX-0006387	16	NUM	p028-c02	47
CNT-IDX-0006387	8	NUM	p028-c02	47
CNT-IDX-0006387	124.6.	OTHER	p028-c02	47
CNT-IDX-0006388	24	NUM	p028-c02	48
CNT-IDX-0006388	98	NUM	p028-c02	48
CNT-IDX-0006388	nae	OTHER	p028-c02	48
CNT-IDX-0006388	11	NUM	p028-c02	48
CNT-IDX-0006389	60	NUM	p028-c02	49
CNT-IDX-0006389	47	NUM	p028-c02	49
CNT-IDX-0006389	Naevins	OTHER	p028-c02	49
CNT-IDX-0006389	8	NUM	p028-c02	49
CNT-IDX-0006389	causis	OTHER	p028-c02	49
CNT-IDX-0006389	60	NUM	p028-c02	49
CNT-IDX-0006389	48	NUM	p028-c02	49
CNT-IDX-0006389	Nahum	OTHER	p028-c02	49
CNT-IDX-0006390	60	NUM	p028-c02	51
CNT-IDX-0006390	49	NUM	p028-c02	51
CNT-IDX-0006390	20124	NUM	p028-c02	51
CNT-IDX-0006390	1	NUM	p028-c02	51
CNT-IDX-0006391	60	NUM	p028-c02	52
CNT-IDX-0006391	15?	OTHER	p028-c02	52
CNT-IDX-0006391	36	NUM	p028-c02	52
CNT-IDX-0006391	;	SEP	p028-c02	52
CNT-IDX-0006391	1	NUM	p028-c02	52
CNT-IDX-0006392	60	NUM	p028-c02	53
CNT-IDX-0006392	45	NUM	p028-c02	53
CNT-IDX-0006392	‘nam	OTHER	p028-c02	53
CNT-IDX-0006392	1	NUM	p028-c02	53
CNT-IDX-0006393	60	NUM	p028-c02	54
CNT-IDX-0006393	16	NUM	p028-c02	54
CNT-IDX-0006393	;	SEP	p028-c02	54
CNT-IDX-0006393	Namnete	OTHER	p028-c02	54
CNT-IDX-0006394	24	NUM	p028-c02	55
CNT-IDX-0006394	98"	OTHER	p028-c02	55
CNT-IDX-0006394	naneiseit	OTHER	p028-c02	55
CNT-IDX-0006395	24	NUM	p028-c02	56
CNT-IDX-0006395	101	NUM	p028-c02	56
CNT-IDX-0006395	nanctus	OTHER	p028-c02	56
CNT-IDX-0006396	24	NUM	p028-c02	57
CNT-IDX-0006396	103	NUM	p028-c02	57
CNT-IDX-0006396	Napdalfa	OTHER	p028-c02	57
CNT-IDX-0006397	24	NUM	p028-c02	58
CNT-IDX-0006397	102	NUM	p028-c02	58
CNT-IDX-0006397	14	NUM	p028-c02	58
CNT-IDX-0006398	24	NUM	p028-c02	59
CNT-IDX-0006398	96	NUM	p028-c02	59
CNT-IDX-0006398	Narbo	OTHER	p028-c02	59
CNT-IDX-0006398	8	NUM	p028-c02	59
CNT-IDX-0006399	24	NUM	p028-c02	60
CNT-IDX-0006399	99	NUM	p028-c02	60
CNT-IDX-0006399	Narbonei	OTHER	p028-c02	60
CNT-IDX-0006399	15	NUM	p028-c02	60
CNT-IDX-0006399	10	NUM	p028-c02	60
CNT-IDX-0006399	nardipist	OTHER	p028-c02	60
CNT-IDX-0006400	117	NUM	p028-c02	63
CNT-IDX-0006400	42	NUM	p028-c02	63
CNT-IDX-0006400	nardus	OTHER	p028-c02	63
CNT-IDX-0006400	f	SIGLA	p028-c02	63
CNT-IDX-0006401	117	NUM	p028-c02	64
CNT-IDX-0006401	41	NUM	p028-c02	64
CNT-IDX-0006401	nares	OTHER	p028-c02	64
CNT-IDX-0006401	73	NUM	p028-c02	64
CNT-IDX-0006402	101	NUM	p028-c02	65
CNT-IDX-0006402	13	NUM	p028-c02	65
CNT-IDX-0006402	narrat	OTHER	p028-c02	65
CNT-IDX-0006402	4	NUM	p028-c02	65
CNT-IDX-0006403	101	NUM	p028-c02	66
CNT-IDX-0006403	12	NUM	p028-c02	66
CNT-IDX-0006403	narrabili.	OTHER	p028-c02	66
CNT-IDX-0006404	48	NUM	p028-c02	67
CNT-IDX-0006404	13	NUM	p028-c02	67
CNT-IDX-0006404	narratio	OTHER	p028-c02	67
CNT-IDX-0006405	48	NUM	p028-c02	68
CNT-IDX-0006405	18	NUM	p028-c02	68
CNT-IDX-0006405	narratini	OTHER	p028-c02	68
CNT-IDX-0006406	48	NUM	p028-c02	69
CNT-IDX-0006406	17	NUM	p028-c02	69
CNT-IDX-0006406	nartheeit	OTHER	p028-c02	69
CNT-IDX-0006407	48	NUM	p028-c02	70
CNT-IDX-0006407	16	NUM	p028-c02	70
CNT-IDX-0006407	narum	OTHER	p028-c02	70
CNT-IDX-0006407	1	NUM	p028-c02	70
CNT-IDX-0006408	48	NUM	p028-c02	71
CNT-IDX-0006408	19	NUM	p028-c02	71
CNT-IDX-0006408	nas	OTHER	p028-c02	71
CNT-IDX-0006408	17	NUM	p028-c02	71
CNT-IDX-0006409	58	NUM	p028-c02	72
CNT-IDX-0006409	12	NUM	p028-c02	72
CNT-IDX-0006409	naseiunr	OTHER	p028-c02	72
CNT-IDX-0006410	58.10	OTHER	p028-c02	73
CNT-IDX-0006410	Nasica	OTHER	p028-c02	73
CNT-IDX-0006410	J	SIGLA	p028-c02	73
CNT-IDX-0006411	66	NUM	p028-c02	74
CNT-IDX-0006411	51	NUM	p028-c02	74
CNT-IDX-0006411	*	MARK	p028-c02	74
CNT-IDX-0006411	Nasium	OTHER	p028-c02	74
CNT-IDX-0006411	66	NUM	p028-c02	74
CNT-IDX-0006411	51"	OTHER	p028-c02	74
CNT-IDX-0006412	18	NUM	p028-c03	3
CNT-IDX-0006412	15	NUM	p028-c03	3
CNT-IDX-0006412	;	SEP	p028-c03	3
CNT-IDX-0006412	04	NUM	p028-c03	3
CNT-IDX-0006412	27	NUM	p028-c03	3
CNT-IDX-0006412	19	NUM	p028-c03	3
CNT-IDX-0006412	96	NUM	p028-c03	3
CNT-IDX-0006412	94	NUM	p028-c03	3
CNT-IDX-0006412	4t)	OTHER	p028-c03	3
CNT-IDX-0006413	94	NUM	p028-c03	7
CNT-IDX-0006413	108	NUM	p028-c03	7
CNT-IDX-0006413	67	NUM	p028-c03	7
CNT-IDX-0006413	;	SEP	p028-c03	7
CNT-IDX-0006413	109	NUM	p028-c03	7
CNT-IDX-0006413	3	NUM	p028-c03	7
CNT-IDX-0006413	5	NUM	p028-c03	7
CNT-IDX-0006413	68%:	OTHER	p028-c03	7
CNT-IDX-0006413	117	NUM	p028-c03	7
CNT-IDX-0006413	45	NUM	p028-c03	7
CNT-IDX-0006414	109	NUM	p028-c03	12
CNT-IDX-0006414	5	NUM	p028-c03	12
CNT-IDX-0006414	110	NUM	p028-c03	12
CNT-IDX-0006414	60	NUM	p028-c03	12
CNT-IDX-0006414	117	NUM	p028-c03	12
CNT-IDX-0006414	46	NUM	p028-c03	12
CNT-IDX-0006414	100	NUM	p028-c03	12
CNT-IDX-0006414	90	NUM	p028-c03	12
CNT-IDX-0006415	109	NUM	p028-c03	16
CNT-IDX-0006415	36	NUM	p028-c03	16
CNT-IDX-0006415	109	NUM	p028-c03	16
CNT-IDX-0006415	4	NUM	p028-c03	16
CNT-IDX-0006415	08	NUM	p028-c03	16
CNT-IDX-0006415	94	NUM	p028-c03	16
CNT-IDX-0006415	31	NUM	p028-c03	16
CNT-IDX-0006415	77	NUM	p028-c03	16
CNT-IDX-0006415	73	NUM	p028-c03	16
CNT-IDX-0006415	6	NUM	p028-c03	16
CNT-IDX-0006415	29	NUM	p028-c03	16
CNT-IDX-0006416	86	NUM	p028-c03	23
CNT-IDX-0006416	30	NUM	p028-c03	23
CNT-IDX-0006416	2.	OTHER	p028-c03	23
CNT-IDX-0006416	9	NUM	p028-c03	23
CNT-IDX-0006416	1	NUM	p028-c03	23
CNT-IDX-0006416	110	NUM	p028-c03	23
CNT-IDX-0006416	55	NUM	p028-c03	23
CNT-IDX-0006417	98	NUM	p028-c03	27
CNT-IDX-0006417	56	NUM	p028-c03	27
CNT-IDX-0006418	114	NUM	p028-c03	28
CNT-IDX-0006418	46	NUM	p028-c03	28
CNT-IDX-0006419	105	NUM	p028-c03	31
CNT-IDX-0006419	76	NUM	p028-c03	31
CNT-IDX-0006419	105	NUM	p028-c03	31
CNT-IDX-0006419	15	NUM	p028-c03	31
CNT-IDX-0006420	119	NUM	p028-c03	33
CNT-IDX-0006420	22	NUM	p028-c03	33
CNT-IDX-0006420	119	NUM	p028-c03	33
CNT-IDX-0006420	21	NUM	p028-c03	33
CNT-IDX-0006420	1	NUM	p028-c03	33
CNT-IDX-0006420	2	NUM	p028-c03	33
CNT-IDX-0006420	106	NUM	p028-c03	33
CNT-IDX-0006420	88	NUM	p028-c03	33
CNT-IDX-0006420	;	SEP	p028-c03	33
CNT-IDX-0006420	150	NUM	p028-c03	33
CNT-IDX-0006420	56	NUM	p028-c03	33
CNT-IDX-0006421	117	NUM	p028-c03	40
CNT-IDX-0006421	59	NUM	p028-c03	40
CNT-IDX-0006421	*	MARK	p028-c03	40
CNT-IDX-0006421	;	SEP	p028-c03	40
CNT-IDX-0006421	30	NUM	p028-c03	40
CNT-IDX-0006421	;	SEP	p028-c03	40
CNT-IDX-0006421	125	NUM	p028-c03	40
CNT-IDX-0006421	103	NUM	p028-c03	40
CNT-IDX-0006421	;	SEP	p028-c03	40
CNT-IDX-0006421	150	NUM	p028-c03	40
CNT-IDX-0006422	117,50"	OTHER	p028-c03	43
CNT-IDX-0006422	120	NUM	p028-c03	43
CNT-IDX-0006422	63	NUM	p028-c03	43
CNT-IDX-0006422	;	SEP	p028-c03	43
CNT-IDX-0006422	JUI	OTHER	p028-c03	43
CNT-IDX-0006422	NIE	OTHER	p028-c03	43
CNT-IDX-0006422	1	NUM	p028-c03	43
CNT-IDX-0006422	;	SEP	p028-c03	43
CNT-IDX-0006422	125,21	NUMPAIR	p028-c03	43
CNT-IDX-0006422	;	SEP	p028-c03	43
CNT-IDX-0006422	131.	OTHER	p028-c03	43
CNT-IDX-0006422	29	NUM	p028-c03	43
CNT-IDX-0006422	30!	OTHER	p028-c03	43
CNT-IDX-0006422	117	NUM	p028-c03	43
CNT-IDX-0006422	53	NUM	p028-c03	43
CNT-IDX-0006422	;	SEP	p028-c03	43
CNT-IDX-0006422	180	NUM	p028-c03	43
CNT-IDX-0006422	15	NUM	p028-c03	43
CNT-IDX-0006422	18	NUM	p028-c03	43
CNT-IDX-0006422	;	SEP	p028-c03	43
CNT-IDX-0006422	125	NUM	p028-c03	43
CNT-IDX-0006422	91	NUM	p028-c03	43
CNT-IDX-0006422	;	SEP	p028-c03	43
CNT-IDX-0006422	120	NUM	p028-c03	43
CNT-IDX-0006422	52.	OTHER	p028-c03	43
CNT-IDX-0006422	150	NUM	p028-c03	43
CNT-IDX-0006423	81	NUM	p028-c03	52
CNT-IDX-0006423	70	NUM	p028-c03	52
CNT-IDX-0006424	56	NUM	p028-c03	53
CNT-IDX-0006424	14	NUM	p028-c03	53
CNT-IDX-0006424	;	SEP	p028-c03	53
CNT-IDX-0006424	56	NUM	p028-c03	53
CNT-IDX-0006424	73	NUM	p028-c03	53
CNT-IDX-0006424	4.51	OTHER	p028-c03	53
CNT-IDX-0006425	84	NUM	p028-c03	57
CNT-IDX-0006425	52	NUM	p028-c03	57
CNT-IDX-0006426	9s	OTHER	p028-c03	58
CNT-IDX-0006426	78	NUM	p028-c03	58
CNT-IDX-0006427	98	NUM	p028-c03	59
CNT-IDX-0006427	FO"	OTHER	p028-c03	59
CNT-IDX-0006427	3.	OTHER	p028-c03	59
CNT-IDX-0006427	59	NUM	p028-c03	59
CNT-IDX-0006427	18.	OTHER	p028-c03	59
CNT-IDX-0006427	62	NUM	p028-c03	59
CNT-IDX-0006428	43	NUM	p028-c03	65
CNT-IDX-0006428	03	NUM	p028-c03	65
CNT-IDX-0006429	114	NUM	p028-c03	66
CNT-IDX-0006429	47	NUM	p028-c03	66
CNT-IDX-0006429	7.82	OTHER	p028-c03	66
CNT-IDX-0006429	02	NUM	p028-c03	66
CNT-IDX-0006429	!	OTHER	p028-c03	66
CNT-IDX-0006429	18,21	NUMPAIR	p028-c03	66
CNT-IDX-0006429	11.50	OTHER	p028-c03	66
CNT-IDX-0006429	;	SEP	p028-c03	66
CNT-IDX-0006429	130,15	NUMPAIR	p028-c03	66
CNT-IDX-0006429	8T.	OTHER	p028-c03	66
